pmcid,registry_index,publication_pmid,publication_title,dataset/provenance__bleu,dataset/provenance__rougeL,dataset/provenance__meteor,dataset/provenance__bertscore,dataset/splits__bleu,dataset/splits__rougeL,dataset/splits__meteor,dataset/splits__bertscore,dataset/redundancy__bleu,dataset/redundancy__rougeL,dataset/redundancy__meteor,dataset/redundancy__bertscore,dataset/availability__bleu,dataset/availability__rougeL,dataset/availability__meteor,dataset/availability__bertscore,optimization/algorithm__bleu,optimization/algorithm__rougeL,optimization/algorithm__meteor,optimization/algorithm__bertscore,optimization/meta__bleu,optimization/meta__rougeL,optimization/meta__meteor,optimization/meta__bertscore,optimization/encoding__bleu,optimization/encoding__rougeL,optimization/encoding__meteor,optimization/encoding__bertscore,optimization/parameters__bleu,optimization/parameters__rougeL,optimization/parameters__meteor,optimization/parameters__bertscore,optimization/features__bleu,optimization/features__rougeL,optimization/features__meteor,optimization/features__bertscore,optimization/fitting__bleu,optimization/fitting__rougeL,optimization/fitting__meteor,optimization/fitting__bertscore,optimization/regularization__bleu,optimization/regularization__rougeL,optimization/regularization__meteor,optimization/regularization__bertscore,optimization/config__bleu,optimization/config__rougeL,optimization/config__meteor,optimization/config__bertscore,model/interpretability__bleu,model/interpretability__rougeL,model/interpretability__meteor,model/interpretability__bertscore,model/output__bleu,model/output__rougeL,model/output__meteor,model/output__bertscore,model/duration__bleu,model/duration__rougeL,model/duration__meteor,model/duration__bertscore,model/availability__bleu,model/availability__rougeL,model/availability__meteor,model/availability__bertscore,evaluation/method__bleu,evaluation/method__rougeL,evaluation/method__meteor,evaluation/method__bertscore,evaluation/measure__bleu,evaluation/measure__rougeL,evaluation/measure__meteor,evaluation/measure__bertscore,evaluation/comparison__bleu,evaluation/comparison__rougeL,evaluation/comparison__meteor,evaluation/comparison__bertscore,evaluation/confidence__bleu,evaluation/confidence__rougeL,evaluation/confidence__meteor,evaluation/confidence__bertscore,evaluation/availability__bleu,evaluation/availability__rougeL,evaluation/availability__meteor,evaluation/availability__bertscore
PMC5650527,60,28624633,From flamingo dance to (desirable) drug discovery: a nature-inspired approach.,0.0,0.005882352941176471,0.05040322580645162,0.40167951583862305,0.0,0.009523809523809523,0.09971509971509973,0.4028591811656952,,,,,,,,,0.0,0.01465201465201465,0.0883838383838384,0.4382660984992981,,,,,0.0,0.006134969325153374,0.013333333333333336,0.33430877327919006,,,,,,,,,,,,,,,,,,,,,0.0,0.011142061281337047,0.0,0.2566734850406647,0.0,0.03663003663003663,0.0963855421686747,0.4259435832500458,,,,,,,,,,,,,0.0,0.0,0.026881720430107534,0.2681185305118561,0.0,0.008658008658008656,0.03389830508474576,0.3828374147415161,0.0,0.0,0.0,0.35133951902389526,,,,
PMC5517062,61,28678787,Classification and analysis of a large collection of in vivo bioassay descriptions.,0.0,0.0202020202020202,0.08139534883720931,0.4078320860862732,0.0,0.12154696132596683,0.19083969465648856,0.4430360496044159,0.0,0.0730593607305936,0.17926753724572478,0.48866188526153564,0.0,0.0303030303030303,0.0747863247863248,0.39766234159469604,,,,,,,,,,,,,0.0,0.06779661016949154,0.14285714285714288,0.4566267132759094,0.0,0.03314917127071823,0.1424870466321244,0.42242273688316345,,,,,0.0,0.03703703703703703,0.06956521739130436,0.42969200015068054,0.0,0.0,0.01373626373626374,0.3005697727203369,,,,,,,,,,,,,0.0,0.15384615384615385,0.07246376811594203,0.3957582414150238,0.0,0.014035087719298246,0.014577259475218662,0.3366405963897705,,,,,0.0,0.04294478527607362,0.08995502248875561,0.4578651189804077,,,,,0.0,0.03278688524590164,0.046511627906976744,0.40181589126586914
PMC5738356,62,29263361,Supervised learning in spiking neural networks with FORCE training.,0.0,0.08333333333333333,0.04329004329004329,0.33540523052215576,,,,,,,,,0.0,0.017621145374449337,0.061919504643962855,0.34517303109169006,,,,,,,,,0.0,0.011834319526627222,0.09380863039399626,0.3800174295902252,,,,,,,,,0.0,0.030534351145038167,0.06738544474393532,0.43549251556396484,,,,,,,,,0.0,0.014652014652014654,0.05841121495327104,0.28109097480773926,,,,,,,,,,,,,0.0,0.0,0.0,0.30935049057006836,0.0,0.0,0.013123359580052497,0.2842820882797241,0.0,0.0,0.01269035532994924,0.2907845377922058,,,,,,,,
PMC5775817,63,27362985,Detecting Pairwise Interactive Effects of Continuous Random Variables for Biomarker Identification with Small Sample Size.,0.0,0.04444444444444445,0.17006802721088438,0.39395684003829956,0.0,0.0,0.0,0.3729126751422882,,,,,,,,,0.0,0.0,0.0,0.3375925123691559,,,,,0.0,0.004999999999999999,0.11124845488257108,0.4108033776283264,0.0,0.05128205128205128,0.12738853503184713,0.46211540699005127,,,,,,,,,,,,,,,,,0.0,0.013937282229965157,0.0,0.24441461265087128,,,,,,,,,,,,,0.005201813114375507,0.020408163265306124,0.022624434389140274,0.38170668482780457,0.0,0.0,0.02288329519450801,0.359637051820755,,,,,,,,,,,,
PMC5487762,66,28527154,Structure based classification for bile salt export pump (BSEP) inhibitors using comparative structural modeling of human BSEP,0.0,0.11583011583011582,0.18980481727574752,0.4982917010784149,0.0,0.05882352941176471,0.13994910941475827,0.4504057765007019,0.0,0.11575562700964628,0.22495629058731184,0.5267903208732605,0.0,0.14772727272727273,0.24746580387473868,0.48207205533981323,0.05436222469227105,0.13973799126637554,0.3460652703076946,0.5901564359664917,,,,,0.0,0.10810810810810811,0.22158748867416303,0.5577892661094666,0.0,0.059139784946236555,0.12598425196850394,0.458540141582489,0.0,0.030303030303030307,0.015082956259426848,0.37271302938461304,0.0,0.07667731629392971,0.15370705244122967,0.4852360785007477,0.0,0.3333333333333333,0.20833333333333331,0.6737151145935059,0.0,0.016,0.05084745762711865,0.3014664649963379,0.0,0.09859154929577466,0.21751577315177878,0.501375675201416,0.0,0.016901408450704224,0.07526881720430109,0.4377407729625702,0.0,0.0,0.01785714285714286,0.26831504702568054,0.0,0.0,0.043859649122807015,0.39688143134117126,0.017652037897906127,0.1001926782273603,0.26552091402013944,0.5351541638374329,0.0,0.07659574468085106,0.20328798877569693,0.4509417712688446,0.0,0.09248554913294799,0.23972602739726026,0.5159677863121033,0.0,0.029850746268656723,0.11586654589371982,0.397960901260376,0.0,0.5714285714285715,0.7744107744107744,0.7512955069541931
PMC6091426,67,30109435,P2Rank: machine learning based tool for rapid and accurate prediction of ligand binding sites from protein structure,0.13332299753601756,0.335,0.4315460503208483,0.6925320625305176,0.0,0.08284023668639053,0.1914893617021277,0.5393853187561035,0.0,0.06876790830945559,0.16329704510108867,0.48409953713417053,0.0,0.11152416356877322,0.22051211119074868,0.5166722536087036,0.0,0.08928571428571427,0.2818322500773755,0.5117093324661255,0.016000682712181278,0.05660377358490566,0.1236749116607774,0.5350754261016846,0.0,0.05363984674329502,0.16767810026385227,0.4573630094528198,0.0,0.1904761904761905,0.3639751590882263,0.5699105262756348,0.0,0.05376344086021506,0.13846153846153847,0.47793376445770264,0.0,0.07751937984496124,0.1756779100529101,0.4415876865386963,0.0,0.06584362139917696,0.15113350125944586,0.5033966898918152,0.0,0.0058309037900874635,0.011160714285714288,0.3551739454269409,0.0,0.06933333333333333,0.2160980222204712,0.49407485127449036,0.0,0.057142857142857134,0.15105740181268884,0.4831426739692688,0.0,0.08450704225352113,0.29258620167711075,0.5069562792778015,0.0,0.12426035502958578,0.23175490244997757,0.5104424357414246,,,,,,,,,,,,,,,,,,,,
PMC6277570,68,30538725,Prediction of Drug-Likeness Using Deep Autoencoder Neural Networks,0.0,0.09039548022598871,0.15325425238810156,0.4924449026584625,0.03125462351672825,0.16101694915254236,0.3184042566362916,0.5199137926101685,0.0,0.07534246575342465,0.2547094188376754,0.5277771949768066,,,,,0.0,0.049079754601226995,0.22515907978463048,0.46140819787979126,0.012133548782590013,0.04633204633204632,0.1544142329640819,0.4580121636390686,0.040563166127540726,0.14746543778801843,0.2848830973830974,0.5822634100914001,0.01567123121123938,0.11475409836065575,0.24999389626084945,0.48545041680336,0.0,0.0,0.09803921568627452,0.4236449599266052,0.04379798791573546,0.11396011396011396,0.2632855356292882,0.5493676066398621,0.054419420962352354,0.15527950310559005,0.30468426229671913,0.6030634641647339,,,,,0.0,0.03292181069958848,0.09433962264150945,0.41444340348243713,0.0,0.025157232704402517,0.06443298969072167,0.4335772395133972,,,,,,,,,0.0,0.08148148148148147,0.2150636039169031,0.5125159621238708,0.025407875344689895,0.1254355400696864,0.4554667877855248,0.5537240505218506,0.0,0.018018018018018018,0.12106537530266345,0.4334700107574463,,,,,,,,
PMC5910428,69,29679026,Computational Protein Design with Deep Learning Neural Networks,0.02190887689818184,0.0982905982905983,0.2762731137190178,0.5568757653236389,0.0,0.1411764705882353,0.2563952505429624,0.5694955587387085,0.03719551516316371,0.06349206349206349,0.28054149797570854,0.5561150312423706,0.025831731277599836,0.1272727272727273,0.32774838330393885,0.474373459815979,0.0,0.05555555555555555,0.17558787128712874,0.5369505286216736,0.0,0.024922118380062305,0.07575757575757577,0.4367176294326782,0.0,0.034334763948497854,0.1057401812688822,0.4595482051372528,0.0,0.089086859688196,0.27596123408089224,0.5325098633766174,0.06372270300183673,0.21387283236994217,0.4468873015262139,0.5885853171348572,,,,,,,,,,,,,0.0,0.028089887640449434,0.16494734579840967,0.4317342936992645,0.0,0.1733333333333333,0.37008079896642954,0.5920552015304565,,,,,,,,,0.014774247528374567,0.07650273224043716,0.2236160937287135,0.5309661030769348,0.0,0.10344827586206896,0.2365613253144694,0.5288750529289246,0.0,0.0392156862745098,0.14813519813519815,0.4460587501525879,0.0,0.08571428571428572,0.2716100413970103,0.5152730345726013,,,,
PMC6091426,70,30109435,P2Rank: machine learning based tool for rapid and accurate prediction of ligand binding sites from protein structure,0.13332299753601756,0.335,0.4315460503208483,0.6925320625305176,0.0,0.08284023668639053,0.1914893617021277,0.5393853187561035,0.0,0.06876790830945559,0.16329704510108867,0.48409953713417053,0.0,0.11152416356877322,0.22051211119074868,0.5166722536087036,0.0,0.08928571428571427,0.2818322500773755,0.5117093324661255,0.016000682712181278,0.05660377358490566,0.1236749116607774,0.5350754261016846,0.0,0.05363984674329502,0.16767810026385227,0.4573630094528198,0.0,0.1904761904761905,0.3388701609395389,0.5739665031433105,0.0,0.05376344086021506,0.13846153846153847,0.47793376445770264,0.0,0.07751937984496124,0.1756779100529101,0.4415876865386963,0.0,0.06584362139917696,0.15113350125944586,0.5033966898918152,0.0,0.034682080924855495,0.08421052631578949,0.47123977541923523,0.0,0.06933333333333333,0.2160980222204712,0.49407485127449036,0.0,0.057142857142857134,0.15105740181268884,0.4831426739692688,0.0,0.08450704225352113,0.29258620167711075,0.5069562792778015,0.0,0.12426035502958578,0.22813739034478042,0.5086025595664978,0.0,0.05245901639344263,0.1434426229508197,0.474203884601593,0.0,0.19742489270386265,0.39072062423500603,0.5353116393089294,0.0,0.06422018348623854,0.23363774733637754,0.4754674732685089,0.0,0.08695652173913043,0.1839878641691479,0.4955451786518097,,,,
PMC5821274,71,29133589,Precision Oncology beyond Targeted Therapy: Combining Omics Data with Machine Learning Matches the Majority of Cancer Cells to Effective Therapeutics.,0.0,0.1150442477876106,0.19805026423110897,0.5109555721282959,0.0,0.15135135135135133,0.15270002870734906,0.47961241006851196,0.0,0.0,0.03787878787878788,0.3782421350479126,0.0,0.03587443946188341,0.10571652310101799,0.4184799790382385,0.0,0.008438818565400845,0.03012048192771085,0.3623051643371582,,,,,0.0,0.013043478260869566,0.03472222222222223,0.4145839214324951,0.0,0.049999999999999996,0.11869436201780417,0.3982059955596924,0.0,0.022857142857142857,0.06198347107438017,0.3199779987335205,,,,,0.0,0.08,0.1271186440677966,0.4868072271347046,0.0,0.0861244019138756,0.21089769958548238,0.48639827966690063,0.0,0.014336917562724013,0.014880952380952382,0.27793750166893005,0.0,0.02830188679245283,0.09887005649717515,0.4026973247528076,,,,,0.0,0.07246376811594202,0.15444015444015446,0.4485747516155243,0.0,0.013289036544850499,0.10416666666666667,0.3639203906059265,0.0,0.02135231316725979,0.04451038575667657,0.34503787755966187,0.0,0.06083650190114069,0.18008159736294616,0.45440974831581116,,,,,,,,
PMC6242780,72,30483279,Artificial Intelligence Understands Peptide Observability and Assists With Absolute Protein Quantification.,0.0,0.03125,0.09404388714733543,0.39070436358451843,0.0,0.07518796992481201,0.17786561264822134,0.40590956807136536,0.0,0.0261437908496732,0.11022044088176353,0.44091442227363586,0.0,0.019108280254777073,0.057339449541284414,0.3984279930591583,0.0,0.019138755980861247,0.1,0.4028792381286621,,,,,0.0,0.028571428571428574,0.14610389610389612,0.44604772329330444,0.0,0.017777777777777774,0.0558659217877095,0.43812987208366394,0.0,0.040268456375838924,0.08064516129032259,0.4616990387439728,,,,,0.0,0.0,0.0,0.3445613384246826,,,,,0.0,0.0,0.036900369003690044,0.3433513343334198,,,,,,,,,0.0,0.01941747572815534,0.14084507042253522,0.4221261143684387,0.0,0.005847953216374269,0.012722646310432573,0.2869220972061157,0.0,0.018867924528301886,0.07291666666666667,0.3573557734489441,0.0,0.0,0.058685446009389686,0.39634302258491516,0.0,0.019999999999999997,0.13011152416356878,0.3690636456012726,,,,
PMC6036478,73,30008861,"Cross talk of chromosome instability, CpG island methylator phenotype and mismatch repair in colorectal cancer.",0.0,0.09386281588447654,0.16781836130306022,0.5042638182640076,0.0,0.0335195530726257,0.11185682326621924,0.42167407274246216,0.0,0.0,0.026041666666666668,0.4503919780254364,0.0,0.04528301886792453,0.1208791208791209,0.4474242925643921,0.0,0.049586776859504134,0.18656462585034014,0.46267014741897583,0.0,0.03252032520325203,0.10057471264367819,0.407031387090683,0.0,0.021108179419525065,0.043327556325823226,0.38221561908721924,0.0,0.0606060606060606,0.16046188306171316,0.4568682610988617,0.0,0.006329113924050633,0.04385964912280702,0.3322988450527191,0.0,0.02332361516034985,0.08771929824561404,0.371196985244751,0.0,0.014084507042253521,0.03021148036253777,0.38220536708831787,,,,,0.0,0.006430868167202573,0.013477088948787064,0.3151181638240814,0.0,0.014705882352941176,0.027027027027027032,0.3220917284488678,,,,,0.0,0.0,0.0,0.3329397737979889,,,,,0.0,0.021164021164021163,0.07246376811594205,0.36153170466423035,0.0,0.02702702702702703,0.10362694300518135,0.4368894696235657,,,,,0.0,0.0,0.07246376811594203,0.3139372766017914
PMC5930664,74,29720103,Prediction of plant lncRNA by ensemble machine learning classifiers.,0.0,0.01384083044982699,0.05000000000000001,0.39283356070518494,0.0,0.06763285024154589,0.16915686194683063,0.47967180609703064,0.0,0.0,0.031446540880503145,0.3704448342323303,,,,,0.0,0.036764705882352935,0.11992619926199263,0.4564422369003296,,,,,0.0,0.05626598465473146,0.12145748987854253,0.4921368360519409,,,,,0.0,0.1150442477876106,0.15748031496062992,0.48886123299598694,0.0,0.056179775280898875,0.13651877133105805,0.504270613193512,0.0,0.024390243902439025,0.07022471910112361,0.41346973180770874,,,,,0.0,0.008510638297872339,0.03215434083601287,0.3510894775390625,0.0,0.04615384615384615,0.13333333333333333,0.45454493165016174,,,,,,,,,0.0,0.0,0.0,0.29053235054016113,0.0,0.08029197080291971,0.16777857053540565,0.4432657063007355,0.0,0.0946372239747634,0.24265963511972635,0.48811736702919006,0.0,0.015151515151515152,0.03333333333333334,0.33315640687942505,,,,
PMC6214495,75,30388122,LogLoss-BERAF: An ensemble-based machine learning model for constructing highly accurate diagnostic sets of methylation sites accounting for heterogeneity in prostate cancer.,0.0,0.017241379310344827,0.03378378378378379,0.34383970499038696,0.0,0.0,0.02439024390243903,0.33304402232170105,,,,,0.0,0.022099447513812157,0.0403225806451613,0.28078263998031616,0.0,0.04608294930875576,0.18191642651296833,0.42168158292770386,,,,,,,,,,,,,0.0,0.061971830985915494,0.22050555410863482,0.5403013825416565,,,,,,,,,,,,,0.0,0.010554089709762531,0.0,0.25941869616508484,,,,,,,,,,,,,,,,,0.007513201907139904,0.02120141342756184,0.07163323782234958,0.3532153367996216,,,,,0.0,0.006688963210702341,0.014326647564469915,0.27005088329315186,,,,
PMC6214550,76,30388153,Predicting bacterial growth conditions from mRNA and protein abundances.,0.0,0.06309148264984228,0.1298219584569733,0.48735693097114563,0.0,0.19791666666666666,0.24816157597535934,0.5497007966041565,0.0,0.05384615384615385,0.08527131782945738,0.44942688941955566,,,,,0.0,0.007751937984496124,0.016722408026755856,0.2758454978466034,,,,,0.0,0.13559322033898305,0.173450199124199,0.5680344700813293,0.0,0.06593406593406594,0.14834205933682373,0.47001326084136963,0.0,0.09216589861751152,0.1711927871191373,0.45885393023490906,,,,,,,,,,,,,0.0,0.08219178082191782,0.1851851851851852,0.4553546905517578,0.0,0.06802721088435373,0.1392111368909513,0.4591168463230133,,,,,,,,,0.0,0.003952569169960474,0.008710801393728223,0.34318363666534424,0.0,0.007272727272727273,0.04261363636363637,0.35104772448539734,,,,,,,,,,,,
PMC5976622,77,29849042,Distinct epigenomic patterns are associated with haploinsufficiency and predict risk genes of developmental disorders.,0.0,0.017094017094017096,0.06484149855907782,0.42289841175079346,,,,,,,,,0.0,0.011428571428571427,0.04166666666666668,0.327166885137558,0.0,0.00888888888888889,0.05226480836236935,0.36087343096733093,,,,,0.0,0.009345794392523364,0.04180602006688963,0.3850061297416687,0.0,0.0,0.0,0.3227268159389496,,,,,,,,,,,,,0.0,0.02316602316602317,0.06218905472636817,0.39702075719833374,0.0,0.0,0.019685039370078743,0.3647918701171875,,,,,,,,,,,,,0.0,0.011730205278592375,0.012406947890818861,0.36883416771888733,0.0,0.01812688821752266,0.07743362831858408,0.3957374691963196,0.0,0.02253521126760563,0.02770083102493075,0.3954258859157562,0.0,0.04201680672268908,0.1371571072319202,0.4019196927547455,,,,
PMC5930664,78,29720103,Prediction of plant lncRNA by ensemble machine learning classifiers.,0.0,0.04745762711864406,0.08704061895551259,0.4335368275642395,,,,,,,,,0.0,0.007518796992481203,0.04411764705882354,0.32998037338256836,0.0,0.03759398496240601,0.12009734762979686,0.44432857632637024,,,,,,,,,,,,,0.0,0.14234875444839856,0.2289509343058367,0.5115330815315247,0.0,0.0,0.013192612137203168,0.2125968039035797,0.0,0.008298755186721992,0.05119453924914676,0.26445987820625305,,,,,,,,,,,,,,,,,,,,,0.0,0.06811145510835913,0.17079032584497067,0.5178579092025757,0.0,0.034782608695652174,0.08403361344537816,0.4048198163509369,,,,,,,,,,,,
PMC6237755,79,30295871,Multi-omic and multi-view clustering algorithms: review and cancer benchmark.,0.0,0.05,0.13513513513513514,0.4987052381038666,0.0,0.0,0.06250000000000001,0.3548823297023773,0.0,0.0,0.00499001996007984,0.3130861222743988,0.0,0.010050251256281407,0.04,0.3223341405391693,0.0,0.0,0.029585798816568053,0.3731168806552887,,,,,0.0,0.007782101167315175,0.016891891891891893,0.40574944019317627,,,,,0.0,0.03940886699507389,0.1465253913707522,0.43794891238212585,,,,,,,,,,,,,0.0,0.020689655172413793,0.06329113924050635,0.36419403553009033,,,,,,,,,0.0,0.0,0.024038461538461543,0.36267751455307007,0.0,0.0,0.0,0.35666313767433167,0.0,0.0,0.03278688524590165,0.3425237536430359,0.0,0.0,0.015060240963855425,0.34645912051200867,0.0,0.02230483271375465,0.0407608695652174,0.3876214027404785,0.0,0.042105263157894736,0.11299435028248589,0.40471482276916504
PMC6036855,80,30046299,An Extreme Learning Machine Based on Artificial Immune System.,0.0,0.045714285714285714,0.12024048096192386,0.4438748359680176,0.0,0.01568627450980392,0.07383966244725741,0.49889135360717773,,,,,0.0,0.027210884353741496,0.09202453987730062,0.40211158990859985,0.0,0.00816326530612245,0.017730496453900714,0.2955130636692047,,,,,0.0,0.006042296072507553,0.012500000000000004,0.2576729953289032,0.0,0.03378378378378378,0.09243697478991598,0.42301473021507263,0.021417448553642252,0.13333333333333333,0.21983329280484182,0.47255364060401917,0.0,0.027777777777777776,0.06912442396313365,0.3604351282119751,0.0,0.008849557522123895,0.044247787610619475,0.35212621092796326,,,,,0.0,0.012383900928792569,0.04376367614879651,0.38317957520484924,0.0,0.009216589861751152,0.046875,0.3998316526412964,,,,,,,,,0.0,0.047619047619047616,0.09955752212389382,0.41625627875328064,,,,,,,,,0.0,0.042735042735042736,0.1836705202312139,0.45393484830856323,,,,
PMC7212484,82,,SPOT-Disorder2: Improved Protein Intrinsic Disorder Prediction by Ensembled Deep Learning,0.16093648162366264,0.3225806451612903,0.4973203633385302,0.719651997089386,0.0832657169404542,0.28225806451612906,0.34255448864502364,0.668336808681488,0.009749339730612327,0.05341246290801187,0.1816635745207174,0.45814305543899536,0.0,0.021818181818181816,0.10108695652173917,0.4018254280090332,0.0,0.03636363636363636,0.11022044088176355,0.461719810962677,0.0,0.07017543859649122,0.15015015015015015,0.5042814612388611,,,,,0.09445271273166221,0.16666666666666666,0.46859907238139337,0.6329445838928223,0.2963079788088823,0.4420131291028447,0.5947586143367519,0.7334451675415039,,,,,0.0,0.01785714285714286,0.06578947368421054,0.44688019156455994,0.0,0.04716981132075472,0.11400651465798047,0.4529379904270172,0.0,0.04092071611253197,0.14499841387332138,0.4970241189002991,0.0,0.17600000000000002,0.3652298850574712,0.5550223588943481,,,,,0.0,0.07575757575757576,0.12135922330097088,0.45640355348587036,0.02171055974381101,0.0746268656716418,0.23522389866913748,0.5608037114143372,0.0,0.06334841628959276,0.19522776572668116,0.4864143431186676,0.09099953508996078,0.19571865443425077,0.33602470705432186,0.647855818271637,0.018522436696141342,0.06185567010309278,0.17908913160733553,0.4534682035446167,0.0,0.04145077720207254,0.10752688172043012,0.444527268409729
PMC7212484,83,,SPOT-Disorder2: Improved Protein Intrinsic Disorder Prediction by Ensembled Deep Learning,0.16093648162366264,0.3225806451612903,0.4973203633385302,0.719651997089386,0.0832657169404542,0.28225806451612906,0.34255448864502364,0.668336808681488,0.009749339730612327,0.05341246290801187,0.1816635745207174,0.45814305543899536,0.0,0.021818181818181816,0.10108695652173917,0.4018254280090332,0.0,0.03636363636363636,0.11022044088176355,0.461719810962677,0.0,0.07017543859649122,0.15015015015015015,0.5042814612388611,,,,,0.09445271273166221,0.16666666666666666,0.46859907238139337,0.6329445838928223,0.2963079788088823,0.4420131291028447,0.5947586143367519,0.7334451675415039,,,,,0.0,0.01785714285714286,0.06578947368421054,0.44688019156455994,0.0,0.04716981132075472,0.11400651465798047,0.4529379904270172,0.0,0.04092071611253197,0.14499841387332138,0.4970241189002991,0.0,0.17600000000000002,0.3652298850574712,0.5550223588943481,,,,,0.0,0.07575757575757576,0.12135922330097088,0.45640355348587036,0.02171055974381101,0.0746268656716418,0.23522389866913748,0.5608037114143372,0.0,0.06334841628959276,0.19522776572668116,0.4864143431186676,0.09099953508996078,0.19571865443425077,0.33602470705432186,0.647855818271637,0.018522436696141342,0.06185567010309278,0.17908913160733553,0.4534682035446167,0.0,0.04145077720207254,0.10752688172043012,0.444527268409729
PMC6594643,84,31199787,Pathogenicity and functional impact of non-frameshifting insertion/deletion variation in the human genome,0.09549283236412175,0.19209039548022597,0.28390533433567755,0.564362645149231,0.08358201489211751,0.23786407766990292,0.32683266365679436,0.6189121007919312,0.03166536836755778,0.1855072463768116,0.2653603624093736,0.5580117106437683,0.0,0.015037593984962405,0.00784313725490196,0.29233282804489136,0.0,0.07373271889400922,0.1886749614022341,0.5138003826141357,,,,,0.0,0.03529411764705883,0.14600709849157054,0.47282493114471436,0.0,0.0,0.02577319587628866,0.37810924649238586,0.02203066297637194,0.12549019607843137,0.2481573410706674,0.5126379728317261,0.025283296502175354,0.12807881773399016,0.2641608968018464,0.5372260808944702,0.03273257498403201,0.09606986899563319,0.27528873270261317,0.5041153430938721,0.06690611274499762,0.1751152073732719,0.3077686917034133,0.5537148714065552,0.0,0.1336206896551724,0.23264595355235224,0.49236127734184265,0.0,0.04081632653061225,0.13241890959282268,0.4413650631904602,0.0,0.041666666666666664,0.03571428571428571,0.4212411940097809,0.0,0.0,0.031152647975077878,0.3199694752693176,0.012771395410861242,0.08815426997245181,0.21362287353383888,0.5460792779922485,0.030521110201946876,0.17182130584192437,0.3394084062790356,0.5511112213134766,0.03205045670359169,0.2028985507246377,0.26921550632172686,0.6530072093009949,0.014295697775766853,0.0718954248366013,0.2846809080335702,0.48761940002441406,0.0,0.0,0.03546099290780142,0.4403650164604187
PMC6982787,85,31877719,"Modeling Physico-Chemical ADMET Endpoints with Multitask Graph Convolutional Networks
",0.0,0.09846153846153848,0.17516218950263537,0.4727371335029602,0.0,0.07291666666666667,0.13031550068587106,0.4584956467151642,0.02172080370173277,0.16304347826086957,0.3434353978195315,0.6158320307731628,,,,,0.0,0.0967741935483871,0.20381328073635763,0.4930342137813568,0.0,0.05660377358490566,0.11029411764705885,0.5013666749000549,0.0,0.032467532467532464,0.09513742071881608,0.4630153179168701,0.0,0.08312958435207823,0.1651143099068586,0.43144288659095764,0.0,0.07035175879396985,0.14245014245014245,0.43525174260139465,,,,,0.0,0.015625000000000003,0.05361930294906167,0.43572744727134705,0.17149438100243192,0.31858407079646023,0.573341836734694,0.6644473671913147,0.0,0.027874564459930314,0.10108695652173917,0.40896502137184143,0.0,0.09859154929577464,0.27145330415183094,0.5342758297920227,,,,,0.0,0.1739130434782609,0.125,0.33079099655151367,0.0,0.0816326530612245,0.2747599451303155,0.5445274710655212,0.06815760975684326,0.20143884892086333,0.3229871678372332,0.6243911981582642,0.0,0.07905138339920947,0.19906616083712012,0.4689323306083679,0.0,0.021447721179624665,0.09229196729196733,0.39704781770706177,,,,
PMC6548586,86,30877925,Metabolome-based signature of disease pathology in MS.,0.0,0.018604651162790697,0.06377551020408165,0.4316621422767639,0.0,0.07142857142857142,0.049019607843137254,0.4078121781349182,0.0,0.0,0.0,0.31373172998428345,,,,,0.0,0.0,0.022522522522522525,0.28990551829338074,0.0,0.0189873417721519,0.06637168141592921,0.40751197934150696,0.0,0.08530805687203791,0.1434878587196468,0.4896495044231415,,,,,0.0,0.040816326530612256,0.15120173364854217,0.4588988721370697,,,,,,,,,0.0,0.13333333333333333,0.0574712643678161,0.3972516357898712,0.0,0.0,0.0,0.2619478404521942,0.0,0.008264462809917354,0.01754385964912281,0.3661533296108246,,,,,,,,,0.0,0.0,0.03921568627450982,0.4049115478992462,,,,,,,,,,,,,,,,
PMC6737184,87,30950198,A directed learning strategy integrating multiple omic data improves genomic prediction.,0.0,0.01324503311258278,0.03685503685503686,0.4063204228878021,0.0,0.064,0.1,0.39314526319503784,0.0,0.031446540880503145,0.10721247563352827,0.3962571620941162,,,,,0.0,0.028708133971291867,0.06459948320413438,0.4449707567691803,,,,,0.0,0.007662835249042146,0.016556291390728478,0.29195740818977356,,,,,0.0,0.008733624454148473,0.017482517482517487,0.3523070812225342,,,,,,,,,,,,,0.0,0.0149812734082397,0.045592705167173266,0.3378468155860901,,,,,,,,,,,,,0.0,0.014814814814814815,0.02873563218390805,0.33389273285865784,0.0,0.0196078431372549,0.09596928982725529,0.4002496898174286,,,,,,,,,,,,
PMC6386402,89,30794638,Machine learning models for early sepsis recognition in the neonatal intensive care unit using readily available electronic health record data.,,,,,0.0,0.02185792349726776,0.05136986301369864,0.3933688998222351,,,,,,,,,0.0,0.009615384615384616,0.05617977528089889,0.3743392825126648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01929260450160772,0.02577319587628866,0.3617078363895416,0.0,0.021505376344086023,0.052264808362369346,0.3643726706504822,,,,,,,,,,,,,0.0,0.014285714285714285,0.014792899408284026,0.3678666353225708,,,,,,,,,,,,
