PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC12398281,10.1093/gigascience/giaf082,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors employed two cross-validation strategies to ensure non-redundancy between splits. The first strategy involved dividing subjects into two groups, using the left hemispheres of one group and the right hemispheres of the other group for training, and vice versa for testing. The second strategy involved holding out 20% of the subjects as an additional unseen test set, with the training samples drawn from the remaining 80% of subjects using the same selection process. Additionally, for the HCP dataset, which includes two scanning sessions per subject on different days, the session not used for training served as an additional test set.

* **Independent Sets**: Yes. The authors explicitly mention that the training and test sets are designed to ensure no subject contributes both hemispheres to the training set, minimizing potential biases from intra-subject correlations. This is further supported by the use of different scanning sessions for training and testing in the HCP dataset.

* **Independence Enforcement**: The independence between training and test sets was enforced by using different hemispheres from different groups of subjects for training and testing. Additionally, for the HCP dataset, different scanning sessions were used for training and testing. The authors also mention that each cross-validation strategy was repeated 1,000 times, generating 1,000 models per learning task, which further ensures the independence of the splits.","Each subject contribute two hemispheres. We divided our subjects into two groups: for 50% of the subjects, we used their left hemispheres for training, and for the remaining 50%, we used their right hemispheres. The hemispheres not selected for training were then used for testing.",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,mixed,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://doi.org/10.5281/zenodo.10050233 | Not enough information is available
  * https://doi.org/10.5281/zenodo.10050234 | Not enough information is available","The original data sets are publicly available at https://www.humanconnectome.org/ for HCP and https://www.neuroinfo.org/gsp/ for GSP, which can be accessed via data use agreements. The preprocessed data sets are available at https://doi.org/10.5281/zenodo.10050233 for HCP and https://doi.org/10.5281/zenodo.10050234 for GSP.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,4,True,True,0.5,url_partial_match
PMC12398281,10.1093/gigascience/giaf082,optimization/algorithm,optimization,"* **ML Algorithm Class**:
  * Logistic Regression
  * Gradient Descent
  * LBFGS

* **Algorithm Novelty**: Novel Algorithm

The paper introduces a novel algorithm called Group-Specific Discriminant Analysis (GSDA) with logistic loss (GSDA-Logit). This algorithm employs logistic regression as its core classification method. The optimization process involves gradient descent and the LBFGS algorithm for faster convergence. The GSDA-Logit framework is designed to learn group-specific models and identify group-specific discriminant weights, making it a novel contribution to the field.","Group-specific discriminant analysis. This algorithm is new. It focuses on capturing group-specific patterns, while the patterns learned by standard classifiers ",False,False,False,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/meta,optimization,"* **Meta-predictor**: Yes.

* **Constituent Algorithms**:
  * Logistic Regression
  * GSDA-Logit","In our second-order classification, the models obtained from the first-order classification (left vs. right) are used as input data.",False,False,False,False,False,False,False,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/encoding,optimization,"* **Data Encoding Method: Intrahemispheric Brain Network Connectivity**
  * The authors used intrahemispheric brain network connectivity as features to represent brain hemispheres. Time sequences were extracted using the Brainnetome atlas (BNA), which divides the human brain into 246 regions (123 per hemisphere). Pearson correlation was computed to represent the connectivity between brain regions. The correlation coefficients were transformed into z-scores using Fisher’s z transform. For HCP data, z-scores were averaged across the RL and LR runs for each session. The connectivity matrix was reordered to produce two 123×123 matrices, representing the intrahemispheric networks for the two brain hemispheres of each subject. The upper triangle of these matrices was extracted to form two 7503-dimensional feature vectors by BNA for the two hemispheres.

* **Data Encoding Method: HCP Data Preprocessing**
  * The HCP minimal preprocessing pipeline (version 2.0) was utilized, including magnetic gradient distortion correction, EPI distortion correction, non-brain tissue removal, Montreal Neurological Institute (MNI) standard space registration, and intensity normalization. The resultant data were denoised using independent component analysis (ICA) with the FIX tool, which identifies and eliminates spatiotemporal signal components from non-neuronal or structural noise, with an emphasis on head movement. Subsequently, five post-processing steps were applied to the minimally preprocessed data: spatial smoothing with a 4 mm FWHM kernel, linear detrending to minimize the effects of low-frequency drift, regression of nuisance variables, bandpass filtering (0.01Hz-0.1Hz), and scrubbing to control effects of transient movement across the time series frames.

* **Data Encoding Method: GSP Data Preprocessing**
  * The GSP data preprocessing followed the same steps as the HCP data. SPM preprocessed all fMRI data and the GRETNA toolkit, including removing the first four volumes, slice-timing correction, realignment of all volumes to the first volume, co-registration of GE-EPI data to the native structural image, normalizing to the MNI space through DARTEL, spatial smoothing with a 6 mm FWHM kernel, linear detrending, regression of nuisance variables, and lowpass filtering (<0.08Hz).","Left brain hemispheres are labeled as 0, and right brain hemispheres are labeled as 1. For GSDA-Logit, sex is utilized as the grouping factor in the experiments, encoding males as 0 and females as 1",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The architecture selection was not explicitly detailed. The authors used a logistic regression classifier implemented in scikit-learn with default hyperparameters for the multivariate control models. The GSDA-Logit model incorporates two hyperparameters, α for ℓ2 regularization and λ for group dependence regularization, which were varied to optimize performance. The optimal value of λ was determined to be 5 based on accuracy and Group-Specific Index (GSI) results, indicating a trade-off between classification accuracy, group specificity, and model complexity.","Our model is linear, the number of parameters is the same as the number of features: 7503",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/features,optimization,"* Number of Features (f): Not enough information is available
* Training-Restricted Selection: Unclear",7503 features. No feature selection.,False,True,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/fitting,optimization,"* **p > N: No**
  * The study uses logistic regression, which has a parameter count (p) equal to the number of features plus one (for the bias term). The training set size (N) is not explicitly stated, but the cross-validation strategies involve splitting subjects into training and test sets, with each strategy repeated 1,000 times. This implies a sufficiently large number of samples to avoid having the parameter count exceed the training set size.

* **Over-fitting Evidence:**
  * ℓ2 regularization with hyperparameter α = 0.1.
  * Grouping factor dependence regularization with hyperparameter λ varied within [0, 1.0, 2.0, 5.0, 8.0, 10.0].
  * Cross-validation strategies that ensure no subject contributes both hemispheres to the training set, minimizing potential biases from intra-subject correlations.
  * Repeated cross-validation (1,000 times) to generate multiple models and evaluate performance.
  * Use of held-out test sets and additional unseen test sets to validate findings.","In our experiments, the ratio of p/(Npos + Nneg) is between 5 and 8. We repeat the train-test split 1,000 times to demonstrate that the models are not overfitting.",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/regularization,optimization,"**Regularization Techniques**:
* L2 regularization: Applied to control the importance of the model weights.
* Grouping factor dependence regularization: Applied to incorporate statistical dependence on grouping factors, controlled by the hyperparameter λ.",We use L2 regularization to prevent overfitting.,True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,optimization/config,optimization,* Configuration Source: Not enough information is available,Yes. Sample configurations are availabe on the GitHub repo: https://github.com/shuo-zhou/GSDA-Lateralization. Sample model files are available on Hugging Face Model Hub: https://huggingface.co/shuo-zhou/brain_network_lateralization. Both are provided under the MIT license.,False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,2,True,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,model/interpretability,model,"* **Model Interpretability**: Transparent.
  * The primary model used is Group-Specific Discriminant Analysis (GSDA), which is a variant of logistic regression. Logistic regression is inherently interpretable as it provides coefficients that indicate the contribution of each feature to the prediction.
  * When λ = 0, GSDA degenerates to standard logistic regression, which is also inherently interpretable.
  * The second-order classification uses standard logistic regression, which is also inherently interpretable.

* **XAI Methods**: None.
  * The study does not explicitly mention the use of any specific Explainable AI (XAI) methods beyond the inherent interpretability of the logistic regression models used.",Our models are linear and interpretable. The coefficients of a first-order model represent the strength of lateralization for the corresponding brain network connections.,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,model/output,model,"* Prediction Task: Classification.
* Target Variable:
  * First-order classification: Brain hemisphere (left or right).
  * Second-order classification: Sex-specific model (male or female).",Classification.,False,False,False,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,model/duration,model,"* Execution Time: Not enough information is available
* Hardware Used: Not enough information is available",Around 30 seconds on a standard CPU machine for fitting one model.,False,True,True,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,model/availability,model,"* **Source Code Released**: Not enough information is available.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",The source code is available at: https://github.com/shuo-zhou/GSDA-Lateralization under MIT license.,False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,1,True,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,evaluation/method,evaluation,"* **Evaluation Strategy**:
  * **First-order classification setting**:
    * **Cross-validation**: Subjects were divided into two groups. For 50% of the subjects, the left hemispheres were used for training, and for the remaining 50%, the right hemispheres were used for training. The hemispheres not selected for training were used for testing.
    * **Alternative cross-validation**: 20% of the subjects were held out as an additional unseen test set. Training samples were drawn from the remaining 80% of subjects using the same selection process.
    * **Session-based cross-validation**: For the HCP dataset, which includes two scanning sessions per subject on different days, the session not involved in training served as an additional test set.
    * **Iterations**: Each cross-validation strategy was iterated 1,000 times, resulting in 1,000 models for each learning task.
  * **Second-order classification setting**:
    * **Cross-validation**: The 2,000 models were split into 80% training and 20% test sets by stratified random sampling. A logistic regression classifier was trained on the training set and evaluated on the test set. This process was repeated with different random seeds for 1,000 splits of training and test sets.",Repeated training-test split.,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,evaluation/measure,evaluation,"**Performance Metrics:**

* **Accuracy**: Reported as average test accuracy (%) for different classification methods and datasets.
* **Gap**: Reported as the absolute difference in accuracy between target and non-target groups (|accuracy difference|).
* **GSI (Generalization Specificity Index)**: A custom metric proposed by the authors to evaluate the relative accuracy divergence between target and non-target groups. It is defined as:
  \[
  GSI = 2 \times BAT \times (BAT - 0.5 - |BANT - 0.5|)
  \]
  where BAT is the balanced accuracy of the target group and BANT is the balanced accuracy of the non-target group. Balanced accuracy is calculated as:
  \[
  BA = \frac{TPR + TNR}{2}
  \]
  where TPR is the true positive rate and TNR is the true negative rate.",Classification accuracy and group specificity index derived from accuracy.,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,evaluation/comparison,evaluation,"**Comparison Performed**: Yes

* **Baselines**:
  * Multivariate baselines (control and GSDA with λ = 0)
  * Univariate baselines (t-test of paired left and right connections)
  * Mixed male and female samples (univariate control)
  * Within-group analysis (male or female data)
  * Cross-dataset results (HCP or GSP data)
  * Sex-specific models (with a higher GSI)",We compared our method with standard logistic regression and univarite t-test.,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,evaluation/confidence,evaluation,"Statistical Confidence:
* CIs: Not enough information is available
* p-values: Not enough information is available","Accuracy and group specificity index are reported with confidence intervals. Our new method obtained the desired results, whereas the baseline methods did not.",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12398281,10.1093/gigascience/giaf082,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * **Evaluation Logs source**: Not enough information is available.",The code for baselines and generated figures are available at: https://github.com/shuo-zhou/GSDA-Lateralization. Sample baseline model files are available on Hugging Face Model Hub: https://huggingface.co/shuo-zhou/brain_network_lateralization. Both are provided under the MIT license.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,2,True,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,dataset/provenance,dataset,"* **Data Source Name**:
  - ColoPola Dataset: The dataset was generated by the authors for this study. It is available in the Zenodo repository.

* **Total Data Points**:
  - The ColoPola dataset consists of 572 tissue slices.
  - The dataset contains 20,592 images (10,224 malignant and 10,368 normal).

* **Previous Use**:
  - Previous Use: No. Not enough information is available to indicate prior community use or benchmarks.","ColoPola dataset is Colorectal cancer Polarimetric images dataset

The dataset consists of 572 slices (specimens) with 20,592 images, 284 slices of which were designated as cancer samples and 288 as normal samples.
Each sample has 36 polarimetric images (i.e., HH, HV, HP, HM, HR, HL, VH, VV, VP, VM, VR, VL, PH, PV, PP, PM, MH, MV, MP, MR, ML, MM, RH, RV, RP, RM, RR, RL, LH, LV, LP, LM, LR, and LL).
Each folder in the ColoPola dataset consists of 36 polarimetric images. Each image is 1280x1024 pixels in size and was created in the TIF file format (HH.tif, HV.tif, ..., LL.tif). ",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,dataset/splits,dataset,"* **Number of Splits**: 3 (Training, Validation, Testing).
* **Split Counts**:
  * Train: 365
  * Test: 115
  * Validation: 92
* **Class Distribution**:
  * Training: Normal: 184, Cancer: 181
  * Validation: Normal: 46, Cancer: 46
  * Testing: Normal: 58, Cancer: 57","Type of sample	Specimen (Sample slices)	Image	Training	Validation     Testing
Normal	                              288	                        10,368	    184	    46	        58
Cancer	                              284	                        10,224	     181	    46	        57
Total	                              572	                         20,592	     365	    92	       115
",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,dataset/redundancy,dataset,"* **Redundancy Methodology**: The dataset was divided into training, validation, and testing sets in a ratio of approximately 65:15:20. The samples were uniformly distributed between the normal and cancer classes (288:284 samples) and were randomly assigned to the training, validation, and testing sets. The authors mention that the samples were randomly assigned, but no specific methodology for ensuring non-redundancy between splits is detailed.

* **Independent Sets**: No. The authors mention that the samples were randomly assigned to the training, validation, and testing sets, but there is no explicit evidence provided to confirm that the training and test sets are strictly independent. The authors acknowledge a reviewer's comment suggesting the need for multiple randomized data splits to ensure robust evaluation, indicating potential concerns about data leakage.

* **Independence Enforcement**: Not enough information is available. The authors do not provide specific details on how the independence of the sets was enforced. There is no mention of identity thresholds, group-level partitioning, or time-series splitting to prevent data leakage.","The dataset is divided by sample slices, not images.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  - Zenodo Repository: [https://zenodo.org](https://zenodo.org) | Not enough information is available.
  - GigaDB Repository: [https://gigadb.org](https://gigadb.org) | Not enough information is available.","https://zenodo.org/records/10554304
License: Creative Commons Zero v1.0 Universal",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/algorithm,optimization,"* **ML Algorithm Class**:
  * CNN
  * Vision Transformer
  * DenseNet-121
  * EfficientNetV2-M
  * EfficientFormerV2-S0

* **Algorithm Novelty**: Application of existing method.",Binary class: Colorectal cancer and Healthy,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/meta,optimization,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * CNN
  * CNN_2
  * EfficientFormerV2-S0
  * DenseNet-121
  * EfficientNetV2-M","No.
The results of models are evaluated on the testing set, independently from the training set and validation set.",True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/encoding,optimization,"* **Data Encoding Method**: The raw polarimetric images from the ColoPola dataset are processed and fed directly into the AI models without additional processing steps such as calculating the Mueller matrix images, extracting optical parameters, or combining both data types. The input data consists of 36 channels, requiring the pre-processing of 36 polarimetric images, followed by the concatenation of the red channels of these images. The red channel was chosen as the primary input data for each image in the dataset to reduce time-consuming and costly analysis. The input data size is 224×224 pixels.
* **Data Encoding Method**: The first convolutional layers in the CNN and CNN_2 models are designed to extract 128 output features to achieve a balance between the amount of usable information obtained and the computational complexity. The original EfficientFormerV2, DenseNet, and EfficientNetV2 models are designed to classify color images using the red, green, and blue channel values as the input data. The default values of the number of output features in the first convolutional layers of the three models are 16, 64, and 24, respectively.","Crop the image from 1280x1024 to 900x900 pixels, then resize to 224x224 pixels.",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: The EfficientFormerV2-S0 model was selected for its small size, low latency, and high parameter efficiency. It utilizes advanced techniques such as token mixer, improved multi-head self-attention, stride attention, and attention on downsampling. A fine-grained joint search method was employed to find the optimal model size and speed. The DenseNet-121 and EfficientNetV2-M models were chosen for their efficiency in learning parameters and training speed, respectively. The CNN and CNN_2 models were designed to be smaller and more efficient versions of existing architectures, with specific modifications to reduce dimensionality and feature count.",,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/features,optimization,"* Number of Features (f): 36
  The input data had a size of 224×224 and 36 channels.

* Training-Restricted Selection: Unclear
  Not enough information is available to determine if feature selection was restricted to the training set only.","The input data dimensions were defined as 900×900×36, representing the width, height, and red channel value of 36 polarimetric images. Subsequently, the input images were resized to 224×224×36 for processing.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/fitting,optimization,"* **p > N: No**

  The training set size (N) is 457 samples. The parameter count (p) is not explicitly stated, but the models used are CNN, CNN_2, EfficientFormerV2-S0, DenseNet-121, and EfficientNetV2-M. These models typically have fewer parameters than the number of training samples, especially when considering the input dimensions and the architecture of these models.

* **Over-fitting Evidence**:
  * Early Stopping: The early stopping technique was utilized to mitigate overfitting by monitoring the validation loss.
  * Learning Rate Scheduling: Learning rate scheduling (ReduceLROnPlateau scheduler) was applied when the metrics ceased to improve in successive iterations during the latter stages of the training process.","Due to p≫(Npos+Nneg), we developed two small models and fine-tuned three pretrained ones, using techniques like early stopping to prevent overfitting.",True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/regularization,optimization,"**Regularization Techniques:**

* **Weight Decay**: Decoupled weight decay regularization was applied with a weight decay value of 0.001.
* **Early Stopping**: Early stopping was used to mitigate overfitting by monitoring the validation loss.
* **Data Augmentation**: Augmentation techniques such as random rotation, contrast-limited adaptive histogram equalization (CLAHE), and blur were applied to increase the amount of training data.",Early stopping was utilized,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,optimization/config,optimization,"* Configuration Source: https://github.com/haile493/Colorectal-cancer-detection-using-ColoPola-dataset | GNU GPL v3.0
* Configuration Source: Table 2
* Configuration Source: Page 23
* Configuration Source: Page 53",https://github.com/haile493/Colorectal-cancer-detection-using-ColoPola-dataset,True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC12530094,10.1093/gigascience/giaf120,model/interpretability,model,"* **Model Interpretability**:
  * DenseNet-121: Black-box
  * EfficientNetV2-M: Black-box
  * EfficientFormerV2: Black-box
  * CNN: Black-box
  * CNN_2: Black-box

* **XAI Methods**: None",Black box models,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,model/output,model,"* Prediction Task: Classification.
* Target Variable:
  - The model predicts the presence of colorectal polyps in images.",Binary classification,False,False,False,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,model/duration,model,"* Execution Time:
  * Not enough information is available.

* Hardware Used:
  * Intel i7-12700 CPU
  * 32 GB RAM
  * GeForce RTX 4070 GPU",2s,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/haile493/Colorectal-cancer-detection-using-ColoPola-dataset | License: GNU GPL v3.0
* Simplified Run Method:
  * Tool Type: WorkflowHub | URL: https://doi.org/10.48546/WORKFLOWHUB.WORKFLOW.1797.2",https://github.com/haile493/Colorectal-cancer-detection-using-ColoPola-dataset,True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC12530094,10.1093/gigascience/giaf120,evaluation/method,evaluation,"* **Evaluation Strategy**:
  * Single Partition: The paper reports using a single partition for evaluation, as indicated by a reviewer's comment suggesting the need for multiple randomized data splits.",The models were evaluated on testing set (unseen data).,False,False,False,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,evaluation/measure,evaluation,"Performance Metrics:
* Accuracy
* Precision
* Recall
* F1 Score
* False Positive Rate (FPR)
* False Negative Rate (FNR)","Accuracy, Precision, Recall and F1score",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,evaluation/comparison,evaluation,"**Comparison Performed: Yes**

* **CNN**: Compared against:
  * CNN_2
  * DenseNet
  * EfficientNetV2
  * EfficientFormerV2

* **CNN_2**: Compared against:
  * DenseNet
  * EfficientNetV2
  * EfficientFormerV2

* **DenseNet**: Compared against:
  * EfficientNetV2
  * EfficientFormerV2

* **EfficientNetV2**: Compared against:
  * EfficientFormerV2",We trained and compared five models. ,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,evaluation/confidence,evaluation,"* Statistical Confidence:
  * CIs: No
  * p-values: Yes - 0.752, 1, 0.579, 0.823, 1, 0.221, 0.505, 0.077, 0.267 (McNemar's test) and 0.754, 1, 0.581, 0.824, 1, 0.219, 0.508, 0.070, 0.267 (binomial test).",We applied for two statistical test to validate the results of five models.,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,mixed,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12530094,10.1093/gigascience/giaf120,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * Not enough information is available.",We provided in manuscript.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12532321,10.1093/gigascience/giaf123,dataset/provenance,dataset,"* **Data Source Name**:
  * Not enough information is available.

* **Total Data Points**:
  * Not enough information is available.

* **Previous Use**:
  * Not enough information is available.","The raw data were collected from publicly available and well-established biological databases. miRNA–disease associations were obtained from HMDD v4.0, with sequence data from miRBase. lncRNA and circRNA associations were sourced from LncRNADisease v3.0, with circRNA sequences from circBase and lncRNA sequences from GENCODE and NONCODE. piRNA–disease associations were collected from piRDisease v1.0, and piRNA sequences from piRBase and piRNAdb. Disease terms were standardized using Disease Ontology (DOID) identifiers.

The dataset is structured as a binary classification task, where positive samples are known RNA–disease associations and negative samples are constructed using the spy technique. The total number of positive samples is in the tens of thousands, and negative samples are generated in equal size per fold during cross-validation. These databases are widely used and recognized in the ncRNA research community, although the exact combination and integration presented in this study is novel.",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC12532321,10.1093/gigascience/giaf123,dataset/splits,dataset,"* Number of Splits: Training, Testing, Validation.
* Split Counts:
  * Not enough information is available.
* Class Distribution:
  * Not enough information is available.","Each fold of the dataset contains approximately 10,000 positive samples for training, along with an equal number of reliable negative samples selected using the spy technique. The test set in each fold includes around 3,000 positive samples and an equal number of randomly sampled negatives, resulting in roughly 6,000 test samples per fold. No separate validation set was used; all evaluation was performed using 5-fold cross-validation. The distributions of data types (RNA categories and disease classes) were kept consistent across folds through random stratified splitting. While data distribution plots were not included, care was taken to ensure balanced representation in both training and test sets.",False,True,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
