Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Evaluation,comparison,Evaluation/comparison,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,comparison,Evaluation/comparison,PMC11583843,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available
Evaluation,comparison,Evaluation/comparison,PMC7406872,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC4442797,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC10153038,PartialRejection,**Comparison Performed**: No  Not enough information is available to determine if the method was compared to publicly available tools or simpler baselines.
Evaluation,comparison,Evaluation/comparison,PMC7507193,PartialRejection,* **Comparison Performed**: No. Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC6437637,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC7501130,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC8330135,PartialRejection,**Comparison Performed: No**  Not enough information is available to determine if the method was compared to publicly available tools or simpler baselines. The text does not provide specific details about any benchmarking or comparison studies conducted.
Evaluation,comparison,Evaluation/comparison,PMC2849469,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC11303978,PartialRejection,* **Comparison Performed**: No   * **List of tools/baselines**: Not enough information is available.
Evaluation,comparison,Evaluation/comparison,PMC7238365,Failure,* **Comparison Performed**: Yes   * **List of tools/baselines**:     * Random Forest     * Support Vector Machine (SVM)     * Artificial Neural Networks (ANN)     * Naïve Bayes     * Multilayer Perceptron     * LibSVM     * Multiple Scenarios Parameter Estimation     * CORNFLO model     * Three-layered Artificial Neural Network (ANN)
Evaluation,comparison,Evaluation/comparison,PMC5804178,Failure,* **Comparison Performed**: No   * The study did not compare the random forest algorithm to any publicly available tools or simpler baselines.
Evaluation,comparison,Evaluation/comparison,PMC4262615,Failure,* **Comparison Performed**: Yes   * **List of tools/baselines**:     * Basic SAFE rule     * Recursive SAFE rule     * Basic strong rule     * Sequential strong rule     * The recursive SAFE rule proposed by El Ghaoui et al. (2011)
Evaluation,comparison,Evaluation/comparison,PMC11254488,Failure,* **Comparison Performed**: Yes   * **List of tools/baselines**:     * **Inception V3**: Mouse       * URL: https://cloud.google.com/tpu/docs/inception-v3-advanced     * **Resnet50**: Mouse       * URL: https://keras.io/api/applications/resnet/     * **Deep Taylor Decomposition**: Mouse       * URL: https://github.com/myc159/Deep-taylor-Decomposition     * **YOLOv3**: Mouse       * URL: https://gi
Evaluation,comparison,Evaluation/comparison,PMC6466885,Failure,* **Comparison Performed**: Yes   * **List of tools/baselines**:     * Grid Search Least Squares Support Vector Machine (GS-LS-SVM)     * Artificial Bee Colony Least Squares Support Vector Machine (ABC-LS-SVM)
Evaluation,comparison,Evaluation/comparison,PMC6266744,Failure,"* **Comparison Performed**: Yes   * **Baseline Models**:     * Baseline statistical model (age in days and at-risk status only)     * Baseline model (intercept only)     * 2-regressor model (age and at-risk status only)     * 3-regressor model (age, at-risk status, and variance of relative power)   * **Machine Learning Algorithms**:     * Logistic regression     * Multivariate linear regression"
Evaluation,comparison,Evaluation/comparison,PMC6105292,Failure,**Comparison Performed: Yes**  * **Bi-LSTM Model**:   - Compared against three baseline models.   - Baseline models are not specified in the text.  * **Deep Learning Models for Influenza Prediction**:   - Compared against three other models:     - Generalized linear model     - LASSO (least absolute shrinkage and selection operator)     - Autoregressive integrated moving average
Evaluation,comparison,Evaluation/comparison,PMC4270110,Failure,* **Comparison Performed**: Yes   * **List of tools/baselines**:     * **k-nearest neighbor method**: Used by Arif et al. and Karimifard et al.     * **Support vector machine**: Used by Ye et al. and Osowski et al.     * **Bayesian network**: Used by de Oliveira et al.     * **Weighted conditional random fields**: Used by de Lannoy et al.     * **Neural networks**: Used by Prasad et al. and Ceylan
Evaluation,comparison,Evaluation/comparison,PMC5351721,Failure,**Comparison Performed**: No  The paper does not compare the method to any publicly available tools or simpler baselines. The paper discusses the role of feedback in the development of neural circuits and the potential implications for certain neurologic disorders. It does not present any AI/ML methods or models that could be benchmarked against other tools or baselines.
Evaluation,comparison,Evaluation/comparison,PMC10661046,Failure,* **Comparison Performed**: Yes   * **List of tools**:     * Green-Algorithms (Lannelongue et al 2020)     * CodeCarbon (Lottick et al 2019)     * Eco2AI (Budennyy et al 2022)     * CarbonTracker (Anthony et al 2020)     * Experiment-Impact-Tracker (Henderson et al 2020)     * MLCO2 (Lacoste et al 2019)     * Cumulator (Trebaol et al 2020)
Evaluation,confidence,Evaluation/confidence,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,confidence,Evaluation/confidence,PMC10661046,NotEnoughOnly,* **Statistical Confidence**:   * **CIs**: Not enough information is available   * **p-values**: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC11260284,NotEnoughOnly,* Statistical Confidence:   * CIs: Not enough information is available   * p-values: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC11436382,NotEnoughOnly,* Statistical Confidence:   * CIs: Not enough information is available   * p-values: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC7041970,NotEnoughOnly,* **Statistical Confidence**:   * **CIs**: Not enough information is available   * **p-values**: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC11889042,NotEnoughOnly,* Statistical Confidence:   * CIs: Not enough information is available   * p-values: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC10911101,NotEnoughOnly,* **Statistical Confidence**:   * **CIs**: Not enough information is available   * **p-values**: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC11006323,NotEnoughOnly,* Statistical Confidence: [CIs: Not enough information is available | p-values: Not enough information is available]
Evaluation,confidence,Evaluation/confidence,PMC10249544,NotEnoughOnly,* **Statistical Confidence**:   * **CIs**: Not enough information is available   * **p-values**: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC11119248,NotEnoughOnly,* Statistical Confidence: [CIs: Not enough information is available | p-values: Not enough information is available].
Evaluation,confidence,Evaluation/confidence,PMC6005206,NotEnoughOnly,* **Statistical Confidence**:   * **CIs**: Not enough information is available   * **p-values**: Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC7238365,PartialRejection,* Statistical Confidence: [CIs: Not enough information is available | p-values: Not enough information is available]. The paper does not provide any information on confidence intervals or p-values. There is no mention of error bars or statistical significance testing in the provided context.
Evaluation,confidence,Evaluation/confidence,PMC7406872,PartialRejection,* Statistical Confidence: [CIs: No | p-values: No - Not enough information is available].
Evaluation,confidence,Evaluation/confidence,PMC4262615,PartialRejection,* **Statistical Confidence**: [CIs: No | p-values: No - Not enough information is available].
Evaluation,confidence,Evaluation/confidence,PMC11254488,PartialRejection,* Statistical Confidence:   * CIs: No   * p-values: No - Not enough information is available.
Evaluation,confidence,Evaluation/confidence,PMC6466885,PartialRejection,* Statistical Confidence:   * CIs: No   * p-values: No - Not enough information is available
Evaluation,confidence,Evaluation/confidence,PMC4442797,PartialRejection,* **Statistical Confidence**: [CIs: No | p-values: No - Not enough information is available].
Evaluation,confidence,Evaluation/confidence,PMC6105292,PartialRejection,* **Statistical Confidence**: [CIs: No | p-values: No - Not enough information is available].
Evaluation,confidence,Evaluation/confidence,PMC4270110,PartialRejection,* Statistical Confidence: [CIs: No | p-values: No - Not enough information is available].
Evaluation,confidence,Evaluation/confidence,PMC6437637,PartialRejection,"* **Statistical Confidence**:   * **CIs**: Not enough information is available   * **p-values**: Yes - p-value <0.05*, <0.01**, <0.001***   * **Significance Testing**: The Wilcoxon test was used with Benjamini-Hochberg correction for multiple comparisons."
Evaluation,confidence,Evaluation/confidence,PMC5351721,PartialRejection,* **Statistical Confidence**:   * **CIs**: No   * **p-values**: No - Not enough information is available.
Evaluation,confidence,Evaluation/confidence,PMC11583843,Failure,* **Statistical Confidence**:   * **CIs**: No   * **p-values**: Yes - p < 0.05
Evaluation,confidence,Evaluation/confidence,PMC5804178,Failure,"* **Statistical Confidence**:   * **CIs**: No   * **p-values**: Yes - The study reports p-values extensively across multiple tables (Tables S4-S12, Table 4, and Table 5) in the supplementary material. The p-values are used to indicate statistical significance in comparisons across wolf subspecies using post-hoc Kruskal-Wallis one-way analysis of variance under Dunn’s tests with Bonferroni adjustme"
Evaluation,confidence,Evaluation/confidence,PMC10153038,Failure,* Statistical Confidence:   * CIs: No   * p-values: Yes - p-value < 0.01
Evaluation,confidence,Evaluation/confidence,PMC6266744,Failure,* **Statistical Confidence**:   * **CIs**: No   * **p-values**: Yes - p < .05     * The p-value is from the computation of an F-test between the baseline model and the more complex model to determine if the sum of squares for the more complex model is significantly different than the simpler model.     * The p-value represents the probability that the more complex multivariable linear regression m
Evaluation,confidence,Evaluation/confidence,PMC7507193,Failure,"* **Statistical Confidence**:   * **CIs**: No   * **p-values**: Yes - p < .05 for Student’s t-test, p > .001 for permutation tests."
Evaluation,confidence,Evaluation/confidence,PMC11307920,Failure,"* **Statistical Confidence**:   * **CIs**: Yes - 95% CI, 0.87-0.95 and 95% CI, 0.81-0.92   * **p-values**: Yes - P < .001, P < .05, P = .340, P = .449, P = .802"
Evaluation,confidence,Evaluation/confidence,PMC7501130,Failure,* **Statistical Confidence**:   * **CIs**: Yes - 95% Confidence Intervals are reported for all metrics.   * **p-values**: Yes - p-values are reported for all comparisons. Examples include:     * p = 0.9a; p = 0.5b; p = 0.9c for GIQLI Total score.     * p = 0.03 for HbA1c decrease in L. brevis+ patients.     * p = 0.004 for serum zonulin reduction after 3 months.     * p = 0.04 for neutrophil resti
Evaluation,confidence,Evaluation/confidence,PMC11835039,Failure,* **Statistical Confidence**: [CIs: No | p-values: No - No corresponding numerical values available]   * The paper does not report confidence intervals or p-values. The text discusses precision and recall thresholds but does not provide specific statistical measures such as confidence intervals or p-values to support the robustness of the findings.
Evaluation,confidence,Evaluation/confidence,PMC10514010,Failure,"* **Statistical Confidence**:   * **CIs**: Yes - 95% CI for ICC2k for valence: [0.159, 0.577], 95% CI for ICC2k for arousal: [0.448, 0.728], 95% CI for LCC for valence: [0.062, 0.420], 95% CI for LCC for arousal: [0.271, 0.579]   * **p-values**: Yes - p < .05, p < .01, p < .001"
Evaluation,confidence,Evaluation/confidence,PMC5349323,Failure,"* **Statistical Confidence**:   * **CIs**: No   * **p-values**: Yes - p < 0.05     * The study reports statistical significance using p-values, specifically mentioning that assays achieving statistical significance have a p-value of less than 0.05. This is evident in the context where it states: ""Colored bars indicate assays achieving statistical significance (t test, p < 0.05)""."
Evaluation,measure,Evaluation/measure,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,measure,Evaluation/measure,PMC11583843,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC7238365,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC7406872,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC4262615,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC10153038,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC5351721,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC10562350,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC7490243,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC2849469,NotEnoughOnly,Performance Metrics: Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC6044251,NotEnoughOnly,Not enough information is available.
Evaluation,measure,Evaluation/measure,PMC11254488,PartialRejection,Performance Metrics: * **InceptionV3 (Mouse)**:   * Accuracy: 94% for determining 'pain' or 'no pain'. * **ResNet50 and InceptionV3 (Mouse)**:   * Accuracy: Over 80% for classifying images as 'affected by anesthesia or surgery' or 'not affected'. * **DeepmGS (Mouse)**:   * Accuracy: 70–90% for scoring each action unit.   * Heatmaps generated by gradient-weighted class activation mapping. * **YOLOv
Evaluation,measure,Evaluation/measure,PMC8330135,PartialRejection,Performance Metrics:  * **COVID-19 Detection**:   * Accuracy: 99% [20]   * Accuracy: 96.7% and Sensitivity: 98.66% [33]   * Accuracy: 98.3% and Specificity: 98.6% [35]  * **Alzheimer's Disease Detection**:   * Specificity: 82% and Sensitivity: 100% [10]  * **Oral Cancer Detection**:   * Accuracy: 100% [27]  * **Breast Cancer Detection**:   * Accuracy: 95% [29]   * Accuracy: 78.4% [4]  * **Acute Is
Evaluation,measure,Evaluation/measure,PMC7126548,PartialRejection,Performance Metrics: * ROC curve * True Positive Rate * False Positive Rate * Probability Threshold * Accuracy * Not enough information is available for other metrics.
Evaluation,measure,Evaluation/measure,PMC7259480,PartialRejection,Performance Metrics:  * **Deep TFC**:   * Training Set Error: 3 × 10−7   * Test Set Error: 3 × 10−7  * **Ref. [5]**:   * Training Set Error: 5 × 10−7   * Test Set Error: 5 × 10−7  * **FEM**:   * Training Set Error: 2 × 10−8   * Test Set Error: 1.5 × 10−5  Not enough information is available on the specific metric names or acronyms used.
Evaluation,measure,Evaluation/measure,PMC7170662,PartialRejection,Performance Metrics:  * Spearman’s rank correlation coefficient * Concordance rates (ranging from 67%-100%)  Not enough information is available to report on other performance metrics.
Evaluation,measure,Evaluation/measure,PMC11889042,PartialRejection,**Performance Metrics:**  * **FACNN**: Not enough information is available. * **HCRNN**: Classification accuracy (97.62%). * **Two-level machine learning model**: Not enough information is available. * **CNN-based model**: Heat demand reduction (47%). * **CNN downscaling**: Not enough information is available. * **DNN models (UHI)**: Not enough information is available. * **Data mining (clustering
Evaluation,measure,Evaluation/measure,PMC10570143,PartialRejection,"Performance Metrics: * pLDDT: Predicted Local Distance Difference Test, a metric indicating the confidence of the prediction for each residue. * Not enough information is available for other metrics."
Evaluation,measure,Evaluation/measure,PMC7561035,PartialRejection,"Performance Metrics: * AUC: Area Under the Curve is reported for multiple models.   * ML to Predict All-Cause Mortality: AUC is reported for ML, FRS, SSS, SIS, and DI.   * Prediction of Lesion-Specific Ischemia: AUC is reported for ML-combined, quantitative plaque volumes, quantitative stenosis, and pre-test likelihood.   * ML Algorithm Versus Ischemic TPD and Expert Visual SDS: AUC is reported fo"
Evaluation,measure,Evaluation/measure,PMC10332336,PartialRejection,Performance Metrics: * Coefficient of Variation (CV) * Log2 fold-change * 95% confidence intervals * Not enough information is available for other metrics.
Evaluation,measure,Evaluation/measure,PMC11813208,PartialRejection,**Performance Metrics:**  * **Hwang et al. (2022)**:   * AUC: 0.991 (95% CI 0.991–0.992) for critical outcomes   * AUC: 0.943 (95% CI 0.943–0.944) for hospitalization  * **Jiang et al.**:   * AUC: 0.908 for logistic regression   * AUC: 0.937 for eXtreme gradient boosting   * AUC: 0.921 for gradient-boosted decision tree   * AUC: 0.919 for random forest  * **Kang et al.**:   * AUC: 0.867 (95% CI 0.
Evaluation,measure,Evaluation/measure,PMC5804178,Failure,Performance Metrics: * Percent correctly classified * Percent misclassified as best guess * Overall estimate of error rate
Evaluation,measure,Evaluation/measure,PMC6466885,Failure,Performance Metrics:  * **GS-LS-SVM Model**:   * Rp²: 0.98   * RMSEP: 1.24%   * RPD: 6.96  * **ABC-LS-SVM Model**:   * Rp²: 0.98   * RMSEP: 1.19%   * RPD: 7.25  * **Independent Verification Set**:   * GS-LS-SVM Model:     * Rp²: 0.97     * RMSEP: 1.48%     * RPD: 6.09   * ABC-LS-SVM Model:     * Rp²: 0.98     * RMSEP: 1.37%     * RPD: 6.58  * **Calibration Set**:   * Rc²   * RMSEC  * **General**:
Evaluation,measure,Evaluation/measure,PMC4442797,Failure,Performance Metrics: * F1 * Precision * Recall * Accuracy * Micro F1 * Macro F1 * Per instance F1 * Jaccard index
Evaluation,measure,Evaluation/measure,PMC6266744,Failure,**Performance Metrics:**  * **Logistic Regression Model for AR Classification:**   * Accuracy: 75%   * True Negative Rate: 86% (18/21)   * True Positive Rate: 55% (6/11)   * Chi-square: 7.64   * p-value: < 0.01   * Degrees of Freedom: 2   * Odds Ratio: 1.18   * R-squared: 0.217   * F-statistic: 8.33  * **Linear Regression Models for Bayley Scores Prediction:**   * Adjusted R-squared (Adj R²) for v
Evaluation,measure,Evaluation/measure,PMC7507193,Failure,"**Performance Metrics:**  * **PLS-DA Model:**   * R2Y: 0.731   * Q2Y: -0.0763  * **OPLS-DA Model:**   * R2Y: 0.67   * Q2Y: -0.411  * **Permutation Tests:**   * Intercepts: R2 0.0, 0.67; Q2 0.0, -0.411   * Number of permutations: 200  * **Student's t-test:**   * p < 0.05  * **VIP Score:**   * Threshold: >1  * **Spearman Rank Correlation Test:**   * p < 0.05"
Evaluation,measure,Evaluation/measure,PMC6105292,Failure,Performance Metrics: * Precision * Recall * F-measure * F1-score * ROC scores * Accuracy
Evaluation,measure,Evaluation/measure,PMC4270110,Failure,**Performance Metrics:**  * **Heartbeat Detection:**   * Sensitivity   * Specificity   * Accuracy  * **Heartbeat Classification:**   * Sensitivity   * Specificity   * Accuracy
Evaluation,measure,Evaluation/measure,PMC6437637,Failure,"**Performance Metrics:**  * **R²**: Coefficient of determination, reported for linearity assessment. * **Slope**: Reported for proportionality assessment. * **LOD**: Limit of detection, reported in picomoles (pmol) for various lipid classes. * **LOQ**: Limit of quantification, reported in picomoles (pmol) for various lipid classes. * **RSD**: Relative standard deviation, reported as a percentage f"
Evaluation,measure,Evaluation/measure,PMC10661046,Failure,"Performance Metrics: The paper does not report any traditional performance metrics such as AUC, F1, or RMSE. Instead, it focuses on energy consumption and carbon emissions metrics. The specific metrics reported include:  * Total Energy reported (in Wh or kWh) * Total Energy without Power Usage Effectiveness (PUE) (in Wh or kWh) * Energy for CPU (in Wh or kWh) * Energy for GPU (in Wh or kWh) * Ener"
Evaluation,measure,Evaluation/measure,PMC11307920,Failure,Performance Metrics: * Lin coefficient * Spearman coefficient * Kappa * Area Under the Curve (AUC) * Passing-Bablok nonparametric regression * Bland-Altman plots * Mean / Standard Deviation * Median (quartiles) * Numbers (percentages)
Evaluation,method,Evaluation/method,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,method,Evaluation/method,PMC11583843,NotEnoughOnly,* **Evaluation Strategy**:   * Not enough information is available.
Evaluation,method,Evaluation/method,PMC7238365,NotEnoughOnly,Evaluation Strategy: * Not enough information is available.
Evaluation,method,Evaluation/method,PMC5804178,NotEnoughOnly,* **Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC7406872,NotEnoughOnly,* **Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC4262615,NotEnoughOnly,Evaluation Strategy: Not enough information is available.
Evaluation,method,Evaluation/method,PMC11254488,NotEnoughOnly,* **Evaluation Strategy**:   * **Tuttle et al. (InceptionV3)**: Not enough information is available.   * **Andresen et al. (ResNet50 and InceptionV3)**: Not enough information is available.   * **Chiang et al. (DeepmGS)**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC4442797,NotEnoughOnly,Evaluation Strategy: Not enough information is available.
Evaluation,method,Evaluation/method,PMC10153038,NotEnoughOnly,* **Evaluation Strategy**:   * Not enough information is available.
Evaluation,method,Evaluation/method,PMC6105292,NotEnoughOnly,**Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC5351721,NotEnoughOnly,Evaluation Strategy: Not enough information is available.
Evaluation,method,Evaluation/method,PMC6022472,PartialRejection,"* **Evaluation Strategy**:   * **Internal Validation**: Not enough information is available.   * **External Validation**: The method was evaluated using a combined test set of 500 observations, which included 160 real blind dataset subjects and 340 artificial test observations. The competition started on 21st December 2016 and finalized on 1st June 2017, with each team allowed one submission per d"
Evaluation,method,Evaluation/method,PMC11612547,PartialRejection,* Evaluation Strategy:   * Internal Validation   * External Validation   * Not enough information is available on the specific k-fold cross-validation strategy used.
Evaluation,method,Evaluation/method,PMC10915525,PartialRejection,"* **Evaluation Strategy**:   * **Zhang et al. [80] (2020)**: Internal training set (N=290) and external test set (N=93).   * **Zhu et al. [81] (2020)**: Internal training set (N=400), validation set (N=100), and test set (N=200).   * **Jang et al. [78] (2021)**: Internal training set (N=303), validation set (N=46), and test set (N=117).   * **Shi et al. [79] (2019)**: Not enough information is ava"
Evaluation,method,Evaluation/method,PMC10623774,PartialRejection,"**Evaluation Strategy:**  * Not enough information is available. * The paper does not provide details on the evaluation strategy used for the methods discussed. It mentions that included studies did not test their algorithms against an external dataset, but it does not specify the evaluation strategy used in the current study."
Evaluation,method,Evaluation/method,PMC10155647,PartialRejection,"* **Evaluation Strategy**: Human Evaluation.   * The evaluation of the systems was based on human opinions. Different questions were asked depending on the creative artefact.   * Lyrics by Tra-la-Lyrics 2.0 were evaluated in terms of rhythm, rhymes, sound, grammar, meaning, topic, and overall appreciation.   * Memegera productions were evaluated for surprise, coherence, and funniness.   * Riddles"
Evaluation,method,Evaluation/method,PMC11323903,PartialRejection,"* **Evaluation Strategy**:   * **Gradient Boosting Machine**: Internal validation with 1,540 patients and external validation with 200 patients.   * **Deep Learning Classifiers**: Not enough information is available.   * **Convolutional Neural Networks**: Not enough information is available.   * **Computer Model (Connor, 2011)**: Not enough information is available.   * **Face Analysis Approach (C"
Evaluation,method,Evaluation/method,PMC11889284,PartialRejection,* **Evaluation Strategy**:   * **Liu et al. (2024)**: Decision curve analysis was used to evaluate the model's clinical utility and net benefit across different decision thresholds. Not enough information is available on the specific cross-validation strategy used.   * **Ngan et al. (2022)**: Not enough information is available.   * **Qassim et al. (2023)**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC10692015,PartialRejection,"* **Evaluation Strategy**:   * Internal Validation: All models were internally validated. This means that the models were trained and tested on the same dataset, which may lead to overfitting and optimistic performance estimates.   * External Validation: Not enough information is available."
Evaluation,method,Evaluation/method,PMC8189732,PartialRejection,**Evaluation Strategy:**  * Not enough information is available. * Internal cohort and one retrospective and three prospective external cohorts. * Multiple external validations. * Internal validation. * External validation. * Not enough information is available.
Evaluation,method,Evaluation/method,PMC11429468,PartialRejection,"* **Evaluation Strategy**:   * Classic train-test split.   * k-fold cross-validation with varying k-values (3, 4, or 5).   * Leave-One-Out Cross-Validation (LOOCV) for small sample sizes.   * External validation on independent datasets (e.g. Y. S. Choi et al. [20]).   * Not enough information is available on the frequency of external validation."
Evaluation,method,Evaluation/method,PMC6466885,Failure,"* **Evaluation Strategy**:   * Independent hold-out sets.   * The dataset was split into calibration, prediction, and independent verification sets.   * The calibration set consisted of 90 samples per maturity stage (N=360).   * The prediction set consisted of 30 samples per maturity stage (N=120).   * The independent verification set consisted of 30 samples per maturity stage (N=120)."
Evaluation,method,Evaluation/method,PMC6266744,Failure,* **Evaluation Strategy**: Leave-one-out cross-validation.   * Leave-one-out cross-validation was performed on each machine learning model to predict at-risk status among 32 infants.
Evaluation,method,Evaluation/method,PMC7507193,Failure,* **Evaluation Strategy**:   * Cross-Validation   * Permutation Tests     * 2000 iterations     * p > .001
Evaluation,method,Evaluation/method,PMC4270110,Failure,* **Evaluation Strategy**:   * 10-Fold Cross-Validation   * 10-Fold Cross-Validation with Data Augmentation
Evaluation,method,Evaluation/method,PMC6437637,Failure,"* **Evaluation Strategy**:   * **Reproducibility Assessment**: The reproducibility of the shotgun lipidomics method for adipose tissue (AT) was assessed by 6 repeated, independent measurements of identical aliquots of AT samples. Only lipids present in at least 4 out of 6 replicates were considered for the assessment.   * **Linearity and Proportionality**: Linearity and proportionality were assess"
Evaluation,method,Evaluation/method,PMC10661046,Failure,"* **Evaluation Strategy**:   * **Independent hold-out sets**: The experiments were executed multiple times on different infrastructures to validate the consistency of the results. Experiment 1 was executed 3 times on Grid5000, 2 times on MAP5, Labri and Colab. Experiment 2 was executed twice on Grid5000 and Labri."
